id,relevance
249,2.238490231
250,2.060851299
251,2.339959908
252,2.339959908
253,2.129910759
254,2.339959908
256,2.63075067
258,2.060851299
260,2.060851299
262,2.108805513
263,2.216115775
264,2.060851299
265,2.060851299
267,2.65732736
268,2.216115775
269,2.129910759
271,2.319659632
273,2.339959908
274,2.216115775
277,2.339959908
278,2.108805513
279,2.060851299
280,2.339959908
281,2.339959908
282,2.722168561
283,2.65732736
285,2.63075067
286,2.339959908
287,2.060851299
288,2.339959908
289,2.339959908
291,2.339959908
292,2.339959908
295,2.339959908
296,2.339959908
298,2.339959908
299,2.310355216
300,2.310355216
301,2.414933333
302,2.65732736
303,2.060851299
304,2.060851299
306,2.326522989
307,2.215718702
308,2.446791721
309,2.722168561
310,2.349440994
311,2.349440994
312,2.722168561
313,2.322268103
315,2.238490231
316,2.238490231
317,2.322268103
320,2.322268103
321,2.060851299
322,2.65732736
324,2.65732736
325,2.65732736
326,2.310355216
328,2.747009444
329,2.446791721
330,2.322268103
332,2.339959908
333,2.310355216
336,2.310355216
337,2.65732736
338,2.65732736
339,2.060851299
342,2.339959908
344,2.060851299
345,2.339959908
348,2.65732736
349,2.65732736
352,2.310355216
353,2.65732736
356,2.310355216
357,2.63075067
358,2.65732736
360,2.339959908
362,2.060851299
364,2.65732736
366,2.65732736
367,2.65732736
368,2.060851299
369,2.339959908
370,2.65732736
371,2.349440994
372,2.65732736
376,2.446791721
377,2.747009444
378,2.722168561
379,2.310355216
380,2.060851299
381,2.65732736
382,2.216115775
383,2.108805513
384,2.65732736
386,2.65732736
387,2.65732736
388,2.65732736
390,2.216115775
391,2.060851299
392,2.65732736
393,2.060851299
394,2.060851299
395,2.322268103
396,2.216115775
398,2.216115775
399,2.65732736
404,2.496335404
405,2.706553672
406,2.322268103
409,2.319659632
410,2.310355216
412,2.65732736
414,2.310355216
415,2.060851299
416,2.339959908
417,2.060851299
419,2.129910759
420,2.310355216
423,2.216115775
424,2.339959908
425,2.060851299
426,2.65732736
427,2.060851299
428,2.339959908
429,2.060851299
430,2.060851299
431,2.65732736
432,2.414933333
433,2.481404494
434,2.319659632
435,2.129910759
436,2.319659632
437,2.65732736
438,2.648113208
439,2.65732736
441,2.310355216
442,2.414933333
443,2.310355216
448,2.182833089
449,2.310355216
450,2.326522989
451,2.445
453,2.747009444
457,2.65732736
460,2.722168561
462,2.747009444
463,2.722168561
464,2.339959908
465,2.65732736
466,2.65732736
467,2.216115775
471,2.339959908
472,2.060851299
474,2.339959908
477,2.216115775
482,2.215718702
483,2.322268103
484,2.65732736
486,2.65732736
487,2.216115775
488,2.65732736
489,2.216115775
490,2.060851299
493,2.060851299
494,2.129910759
495,2.339959908
496,2.339959908
498,2.060851299
499,2.339959908
502,2.481404494
503,2.65732736
504,2.339959908
505,2.310355216
506,2.310355216
507,2.65732736
509,2.65732736
510,2.216115775
512,2.129910759
513,2.129910759
514,2.310355216
515,2.216115775
518,2.060851299
519,2.310355216
520,2.65732736
521,2.339959908
522,2.129910759
523,2.060851299
525,2.65732736
526,2.414933333
527,2.603404255
528,2.339959908
529,2.65732736
530,2.481404494
531,2.339959908
532,2.65732736
534,2.216115775
535,2.339959908
537,2.65732736
538,2.310355216
539,2.65732736
540,2.310355216
541,2.339959908
543,2.339959908
545,2.65732736
546,2.216115775
547,2.060851299
548,2.310355216
550,2.339959908
552,2.481404494
553,2.414933333
554,2.060851299
555,2.349440994
556,2.319659632
558,2.060851299
560,2.339959908
561,2.129910759
564,2.414933333
565,2.216115775
566,2.65732736
567,2.216115775
569,2.65732736
570,2.65732736
574,2.129910759
575,2.339959908
577,2.65732736
578,2.310355216
579,2.182833089
580,2.310355216
586,2.63075067
587,2.747009444
588,2.216115775
589,2.339959908
590,2.65732736
592,2.339959908
594,2.216115775
596,2.65732736
597,2.65732736
598,2.310355216
599,2.65732736
601,2.349440994
602,2.722168561
603,2.349440994
604,2.216115775
607,2.339959908
608,2.339959908
609,2.060851299
610,2.216115775
612,2.216115775
613,2.060851299
614,2.108805513
615,2.060851299
616,2.65732736
617,2.310355216
618,2.61952381
620,2.65732736
621,2.339959908
622,2.65732736
623,2.060851299
624,2.65732736
625,2.060851299
627,2.339959908
628,2.339959908
629,2.65732736
631,2.339959908
632,2.339959908
633,2.216115775
638,2.310355216
639,2.060851299
641,2.339959908
645,2.339959908
647,2.65732736
648,2.108805513
649,2.238490231
650,2.326522989
651,2.747009444
654,2.65732736
655,2.310355216
656,2.060851299
657,2.63075067
658,2.414933333
664,2.322268103
665,2.747009444
667,2.171038961
672,2.310355216
673,2.63075067
675,2.060851299
676,2.129910759
678,2.060851299
681,2.414933333
683,2.310355216
684,2.216115775
685,2.65732736
689,2.65732736
692,2.129910759
693,2.339959908
694,2.65732736
695,2.339959908
697,2.229888889
698,2.339959908
699,2.339959908
701,2.65732736
702,2.339959908
703,2.339959908
704,2.216115775
705,2.215718702
706,2.322268103
707,2.322268103
708,2.322268103
709,2.349440994
710,2.65732736
711,2.65732736
714,2.446791721
716,2.339959908
717,2.65732736
719,2.310355216
720,2.129910759
721,2.216115775
723,2.65732736
724,2.319659632
725,2.65732736
727,2.310355216
728,2.229888889
729,2.414933333
730,2.65732736
732,2.060851299
733,2.339959908
735,2.339959908
736,2.060851299
738,2.339959908
741,2.339959908
744,2.216115775
746,2.060851299
747,2.310355216
750,2.060851299
752,2.060851299
754,2.060851299
755,2.231960784
757,2.129910759
761,2.310355216
762,2.060851299
766,2.339959908
767,2.060851299
768,2.722168561
769,2.65732736
770,2.339959908
772,2.216115775
774,2.65732736
775,2.310355216
776,2.322268103
777,2.349440994
779,2.322268103
780,2.65732736
781,2.097843137
782,2.310355216
783,2.339959908
785,2.182833089
786,2.339959908
788,2.216115775
789,2.216115775
792,2.310355216
793,2.310355216
794,2.310355216
795,2.060851299
796,2.310355216
797,2.65732736
798,2.65732736
799,2.310355216
802,2.310355216
803,2.65732736
804,2.65732736
805,2.65732736
806,2.722168561
807,2.576260504
808,2.322268103
809,2.060851299
810,2.339959908
813,2.216115775
814,2.339959908
815,2.339959908
816,2.65732736
820,2.216115775
821,2.216115775
822,2.339959908
823,2.414933333
825,2.310355216
827,2.65732736
829,2.339959908
830,2.060851299
833,2.310355216
834,2.310355216
835,2.060851299
836,2.310355216
838,2.65732736
839,2.310355216
840,2.310355216
841,2.310355216
842,2.339959908
845,2.060851299
846,2.060851299
848,2.339959908
849,2.216115775
850,2.216115775
851,2.060851299
853,2.747009444
854,2.216115775
855,2.414933333
856,2.65732736
858,2.339959908
859,2.129910759
860,2.310355216
861,2.65732736
863,2.216115775
864,2.310355216
865,2.060851299
866,2.060851299
870,2.310355216
871,2.216115775
873,2.215718702
874,2.310355216
875,2.339959908
877,2.339959908
879,2.339959908
880,2.310355216
883,2.060851299
884,2.060851299
887,2.310355216
888,2.060851299
889,2.060851299
890,2.060851299
891,2.060851299
892,2.336168224
896,2.65732736
897,2.216115775
900,2.310355216
901,2.339959908
903,2.310355216
904,2.310355216
905,2.339959908
906,2.219156118
907,2.63075067
911,2.349440994
913,2.060851299
914,2.060851299
915,2.060851299
916,2.060851299
917,2.060851299
919,2.060851299
920,2.060851299
921,2.060851299
924,2.722168561
925,2.215718702
926,2.339959908
927,2.310355216
930,2.349440994
931,2.349440994
932,2.349440994
933,2.349440994
935,2.238490231
936,2.238490231
937,2.171038961
938,2.060851299
939,2.238490231
941,2.414933333
942,2.65732736
943,2.65732736
945,2.65732736
946,2.060851299
947,2.060851299
948,2.060851299
949,2.060851299
950,2.060851299
951,2.310355216
952,2.310355216
953,2.215718702
955,2.216115775
956,2.65732736
957,2.65732736
959,2.310355216
960,2.060851299
961,2.65732736
964,2.339959908
965,2.65732736
966,2.060851299
967,2.310355216
968,2.216115775
970,2.65732736
971,2.310355216
972,2.182833089
973,2.65732736
975,2.65732736
976,2.339959908
977,2.339959908
979,2.481404494
980,2.65732736
981,2.339959908
982,2.65732736
983,2.216115775
985,2.339959908
986,2.339959908
987,2.216115775
988,2.060851299
989,2.310355216
990,2.339959908
992,2.65732736
993,2.310355216
994,2.65732736
995,2.339959908
996,2.129910759
997,2.339959908
998,2.339959908
999,2.339959908
1002,2.65732736
1003,2.216115775
1005,2.238490231
1006,2.310355216
1009,2.310355216
1010,2.339959908
1011,2.339959908
1012,2.65732736
1013,2.65732736
1014,2.722168561
1015,2.322268103
1016,2.310355216
1017,2.310355216
1018,2.65732736
1021,2.414933333
1023,2.65732736
1024,2.129910759
1025,2.216115775
1027,2.310355216
1029,2.322268103
1030,2.215718702
1032,2.215718702
1033,2.322268103
1034,2.238490231
1035,2.349440994
1036,2.349440994
1037,2.722168561
1039,2.060851299
1041,2.060851299
1042,2.63075067
1043,2.060851299
1044,2.060851299
1045,2.216115775
1046,2.339959908
1047,2.108805513
1048,2.216115775
1049,2.216115775
1050,2.060851299
1052,2.63075067
1054,2.060851299
1055,2.339959908
1057,2.339959908
1058,2.339959908
1059,2.65732736
1061,2.339959908
1063,2.216115775
1064,2.216115775
1066,2.65732736
1067,2.310355216
1069,2.339959908
1070,2.310355216
1071,2.060851299
1075,2.129910759
1077,2.722168561
1078,2.238490231
1079,2.747009444
1082,2.310355216
1085,2.060851299
1087,2.339959908
1088,2.65732736
1089,2.747009444
1091,2.339959908
1092,2.339959908
1093,2.65732736
1094,2.339959908
1096,2.339959908
1099,2.339959908
1100,2.216115775
1102,2.060851299
1105,2.216115775
1106,2.060851299
1109,2.310355216
1110,2.060851299
1111,2.65732736
1112,2.060851299
1113,2.216115775
1114,2.060851299
1115,2.65732736
1117,2.339959908
1118,2.65732736
1119,2.747009444
1120,2.229888889
1122,2.722168561
1123,2.229888889
1124,2.349440994
1125,2.060851299
1126,2.238490231
1127,2.238490231
1130,2.238490231
1131,2.238490231
1133,2.666132075
1136,2.349440994
1137,2.060851299
1139,2.65732736
1140,2.63075067
1141,2.747009444
1143,2.326522989
1144,2.229888889
1147,2.349440994
1149,2.349440994
1150,2.65732736
1152,2.060851299
1153,2.65732736
1154,2.339959908
1156,2.65732736
1157,2.339959908
1158,2.310355216
1160,2.310355216
1161,2.310355216
1162,2.414933333
1163,2.310355216
1166,2.65732736
1167,2.108805513
1169,2.65732736
1170,2.310355216
1173,2.322268103
1174,2.576260504
1175,2.339959908
1178,2.65732736
1179,2.65732736
1181,2.310355216
1182,2.339959908
1183,2.65732736
1184,2.63075067
1186,2.339959908
1187,2.65732736
1188,2.060851299
1189,2.310355216
1190,2.310355216
1193,2.216115775
1194,2.339959908
1197,2.339959908
1198,2.339959908
1199,2.65732736
1200,2.65732736
1201,2.310355216
1202,2.339959908
1203,2.060851299
1204,2.060851299
1207,2.65732736
1209,2.060851299
1210,2.060851299
1211,2.339959908
1213,2.060851299
1214,2.060851299
1217,2.339959908
1219,2.060851299
1221,2.060851299
1222,2.322268103
1223,2.322268103
1225,2.339959908
1226,2.182833089
1229,2.216115775
1232,2.65732736
1233,2.310355216
1234,2.65732736
1235,2.65732736
1236,2.216115775
1239,2.060851299
1240,2.339959908
1241,2.310355216
1242,2.65732736
1244,2.310355216
1245,2.65732736
1246,2.310355216
1247,2.339959908
1249,2.310355216
1250,2.310355216
1251,2.65732736
1254,2.65732736
1255,2.65732736
1256,2.65732736
1258,2.339959908
1259,2.310355216
1260,2.339959908
1261,2.65732736
1262,2.322268103
1263,2.65732736
1264,2.65732736
1265,2.446791721
1268,2.747009444
1269,2.339959908
1270,2.060851299
1271,2.310355216
1272,2.65732736
1274,2.310355216
1277,2.339959908
1278,2.339959908
1280,2.223292683
1281,2.060851299
1282,2.129910759
1283,2.060851299
1284,2.65732736
1285,2.060851299
1286,2.060851299
1288,2.65732736
1290,2.65732736
1292,2.060851299
1293,2.216115775
1294,2.060851299
1295,2.339959908
1297,2.722168561
1298,2.060851299
1299,2.216115775
1301,2.216115775
1304,2.65732736
1305,2.339959908
1306,2.310355216
1307,2.060851299
1308,2.65732736
1309,2.339959908
1310,2.310355216
1311,2.182833089
1312,2.65732736
1313,2.414933333
1314,2.339959908
1315,2.339959908
1318,2.722168561
1319,2.473815789
1321,2.339959908
1322,2.060851299
1324,2.65732736
1325,2.339959908
1327,2.238490231
1328,2.339959908
1329,2.339959908
1330,2.060851299
1331,2.339959908
1332,2.65732736
1333,2.060851299
1334,2.216115775
1336,2.339959908
1337,2.322268103
1339,2.65732736
1341,2.339959908
1342,2.339959908
1343,2.339959908
1346,2.310355216
1350,2.060851299
1351,2.171038961
1352,2.060851299
1353,2.63075067
1354,2.349440994
1358,2.060851299
1360,2.310355216
1361,2.339959908
1362,2.060851299
1363,2.65732736
1365,2.65732736
1367,2.722168561
1368,2.63075067
1369,2.339959908
1370,2.060851299
1371,2.65732736
1372,2.339959908
1373,2.339959908
1374,2.339959908
1375,2.65732736
1376,2.339959908
1378,2.310355216
1379,2.310355216
1380,2.216115775
1381,2.060851299
1382,2.310355216
1383,2.060851299
1384,2.339959908
1385,2.339959908
1386,2.060851299
1389,2.310355216
1390,2.339959908
1391,2.496335404
1392,2.339959908
1393,2.060851299
1396,2.339959908
1398,2.722168561
1400,2.747009444
1402,2.481404494
1404,2.65732736
1406,2.63075067
1407,2.182833089
1409,2.339959908
1410,2.339959908
1411,2.339959908
1412,2.65732736
1413,2.444545455
1415,2.060851299
1416,2.060851299
1417,2.339959908
1418,2.65732736
1420,2.060851299
1421,2.414933333
1423,2.65732736
1424,2.310355216
1425,2.65732736
1426,2.060851299
1428,2.310355216
1429,2.339959908
1430,2.65732736
1432,2.65732736
1435,2.339959908
1437,2.339959908
1438,2.414933333
1440,2.339959908
1441,2.339959908
1442,2.339959908
1445,2.216115775
1446,2.060851299
1447,2.65732736
1448,2.060851299
1450,2.310355216
1451,2.060851299
1452,2.65732736
1455,2.65732736
1456,2.65732736
1457,2.322268103
1459,2.339959908
1460,2.65732736
1461,2.339959908
1462,2.339959908
1463,2.060851299
1464,2.706553672
1465,2.65732736
1466,2.060851299
1467,2.310355216
1469,2.310355216
1470,2.65732736
1474,2.060851299
1475,2.060851299
1476,2.060851299
1477,2.65732736
1478,2.129910759
1480,2.310355216
1482,2.310355216
1484,2.339959908
1485,2.238490231
1488,2.129910759
1489,2.339959908
1493,2.060851299
1494,2.060851299
1495,2.216115775
1498,2.339959908
1499,2.060851299
1500,2.216115775
1502,2.060851299
1503,2.060851299
1505,2.63075067
1507,2.060851299
1508,2.216115775
1510,2.722168561
1511,2.322268103
1513,2.65732736
1514,2.108805513
1515,2.060851299
1516,2.060851299
1517,2.65732736
1518,2.65732736
1519,2.060851299
1520,2.060851299
1521,2.108805513
1522,2.129910759
1523,2.339959908
1524,2.060851299
1525,2.060851299
1526,2.216115775
1527,2.339959908
1529,2.339959908
1530,2.060851299
1531,2.060851299
1532,2.339959908
1533,2.310355216
1534,2.339959908
1535,2.339959908
1536,2.060851299
1537,2.65732736
1539,2.310355216
1540,2.65732736
1541,2.216115775
1543,2.339959908
1544,2.339959908
1545,2.339959908
1547,2.63075067
1549,2.339959908
1550,2.339959908
1551,2.339959908
1552,2.182833089
1553,2.223292683
1555,2.310355216
1556,2.65732736
1557,2.339959908
1558,2.339959908
1559,2.65732736
1563,2.339959908
1564,2.65732736
1565,2.216115775
1566,2.65732736
1567,2.65732736
1570,2.310355216
1573,2.722168561
1574,2.310355216
1575,2.216115775
1579,2.339959908
1580,2.060851299
1581,2.65732736
1582,2.339959908
1583,2.060851299
1584,2.060851299
1585,2.060851299
1586,2.060851299
1589,2.216115775
1590,2.060851299
1591,2.060851299
1592,2.060851299
1594,2.310355216
1596,2.65732736
1597,2.339959908
1598,2.310355216
1599,2.65732736
1600,2.310355216
1601,2.481404494
1602,2.310355216
1603,2.65732736
1604,2.060851299
1605,2.319659632
1606,2.65732736
1607,2.65732736
1608,2.060851299
1611,2.060851299
1613,2.322268103
1614,2.060851299
1615,2.060851299
1618,2.339959908
1619,2.336168224
1620,2.060851299
1621,2.310355216
1623,2.65732736
1625,2.339959908
1626,2.310355216
1628,2.216115775
1629,2.65732736
1630,2.060851299
1631,2.060851299
1632,2.216115775
1635,2.060851299
1636,2.310355216
1638,2.339959908
1639,2.060851299
1641,2.339959908
1642,2.060851299
1644,2.310355216
1646,2.339959908
1649,2.310355216
1650,2.216115775
1651,2.060851299
1652,2.060851299
1658,2.722168561
1659,2.339959908
1660,2.65732736
1662,2.65732736
1663,2.722168561
1665,2.216115775
1666,2.060851299
1668,2.182833089
1674,2.339959908
1676,2.65732736
1678,2.722168561
1679,2.339959908
1680,2.060851299
1682,2.349440994
1683,2.349440994
1684,2.238490231
1685,2.722168561
1686,2.349440994
1687,2.65732736
1688,2.339959908
1689,2.559117647
1690,2.310355216
1693,2.310355216
1694,2.65732736
1695,2.339959908
1697,2.747009444
1698,2.747009444
1699,2.747009444
1700,2.65732736
1701,2.339959908
1706,2.310355216
1707,2.310355216
1708,2.215718702
1709,2.722168561
1710,2.63075067
1711,2.339959908
1712,2.65732736
1714,2.310355216
1716,2.339959908
1717,2.216115775
1718,2.322268103
1719,2.747009444
1720,2.060851299
1723,2.060851299
1725,2.322268103
1727,2.65732736
1728,2.339959908
1729,2.310355216
1730,2.339959908
1732,2.65732736
1734,2.310355216
1735,2.65732736
1736,2.216115775
1737,2.060851299
1739,2.216115775
1743,2.339959908
1744,2.65732736
1745,2.319659632
1747,2.65732736
1748,2.65732736
1750,2.129910759
1751,2.060851299
1752,2.65732736
1754,2.414933333
1755,2.339959908
1756,2.339959908
1757,2.339959908
1758,2.182833089
1759,2.65732736
1760,2.481404494
1761,2.339959908
1763,2.65732736
1764,2.238490231
1766,2.349440994
1767,2.722168561
1768,2.339959908
1769,2.310355216
1770,2.339959908
1772,2.414933333
1773,2.65732736
1775,2.65732736
1776,2.216115775
1778,2.65732736
1781,2.339959908
1783,2.65732736
1787,2.060851299
1788,2.129910759
1789,2.722168561
1791,2.238490231
1792,2.060851299
1793,2.349440994
1794,2.65732736
1795,2.65732736
1796,2.65732736
1798,2.65732736
1799,2.65732736
1800,2.339959908
1801,2.65732736
1802,2.65732736
1803,2.339959908
1806,2.339959908
1807,2.63075067
1808,2.326522989
1809,2.171038961
1810,2.216115775
1812,2.215718702
1813,2.722168561
1814,2.229888889
1817,2.322268103
1819,2.349440994
1820,2.322268103
1822,2.322268103
1823,2.747009444
1825,2.65732736
1826,2.65732736
1827,2.060851299
1828,2.65732736
1831,2.339959908
1832,2.722168561
1833,2.339959908
1834,2.216115775
1836,2.322268103
1837,2.322268103
1838,2.65732736
1839,2.65732736
1840,2.65732736
1842,2.65732736
1843,2.339959908
1849,2.216115775
1850,2.339959908
1854,2.060851299
1856,2.339959908
1857,2.65732736
1859,2.65732736
1860,2.65732736
1863,2.339959908
1864,2.65732736
1865,2.216115775
1866,2.216115775
1869,2.216115775
1871,2.216115775
1873,2.65732736
1874,2.65732736
1876,2.060851299
1877,2.65732736
1878,2.060851299
1879,2.339959908
1880,2.216115775
1882,2.65732736
1884,2.339959908
1885,2.060851299
1886,2.060851299
1887,2.63075067
1888,2.63075067
1889,2.65732736
1890,2.65732736
1891,2.65732736
1892,2.129910759
1893,2.310355216
1895,2.310355216
1897,2.216115775
1898,2.339959908
1900,2.216115775
1901,2.060851299
1902,2.65732736
1903,2.060851299
1904,2.65732736
1905,2.65732736
1906,2.060851299
1908,2.060851299
1909,2.339959908
1910,2.310355216
1911,2.339959908
1912,2.060851299
1913,2.060851299
1916,2.322268103
1917,2.060851299
1919,2.65732736
1925,2.310355216
1926,2.446791721
1928,2.322268103
1929,2.339959908
1930,2.322268103
1932,2.339959908
1934,2.322268103
1935,2.322268103
1936,2.060851299
1937,2.722168561
1938,2.216115775
1940,2.310355216
1942,2.216115775
1944,2.65732736
1945,2.339959908
1946,2.339959908
1947,2.339959908
1948,2.060851299
1949,2.060851299
1950,2.238490231
1951,2.060851299
1952,2.65732736
1953,2.65732736
1954,2.65732736
1955,2.310355216
1957,2.060851299
1958,2.215718702
1960,2.310355216
1962,2.65732736
1965,2.060851299
1968,2.060851299
1969,2.060851299
1971,2.65732736
1972,2.339959908
1973,2.65732736
1974,2.310355216
1975,2.65732736
1976,2.060851299
1978,2.060851299
1980,2.216115775
1981,2.216115775
1984,2.060851299
1985,2.060851299
1986,2.060851299
1988,2.216115775
1990,2.060851299
1991,2.060851299
1992,2.060851299
1993,2.060851299
1995,2.060851299
1996,2.060851299
1997,2.339959908
1999,2.339959908
2004,2.060851299
2005,2.129910759
2007,2.339959908
2009,2.414933333
2010,2.310355216
2012,2.108805513
2014,2.060851299
2015,2.310355216
2016,2.339959908
2017,2.216115775
2018,2.339959908
2020,2.060851299
2026,2.060851299
2027,2.339959908
2028,2.223292683
2030,2.060851299
2031,2.060851299
2032,2.310355216
2033,2.339959908
2034,2.339959908
2035,2.65732736
2036,2.65732736
2038,2.339959908
2040,2.310355216
2043,2.060851299
2044,2.65732736
2045,2.060851299
2046,2.65732736
2048,2.65732736
2049,2.65732736
2051,2.216115775
2053,2.129910759
2054,2.310355216
2055,2.310355216
2057,2.216115775
2058,2.414933333
2059,2.339959908
2061,2.339959908
2063,2.060851299
2067,2.339959908
2068,2.339959908
2069,2.65732736
2071,2.060851299
2072,2.216115775
2075,2.65732736
2076,2.339959908
2077,2.339959908
2078,2.339959908
2079,2.310355216
2080,2.65732736
2084,2.129910759
2087,2.65732736
2090,2.216115775
2091,2.339959908
2092,2.310355216
2093,2.339959908
2094,2.060851299
2096,2.722168561
2099,2.339959908
2100,2.339959908
2101,2.339959908
2102,2.060851299
2104,2.060851299
2105,2.060851299
2108,2.060851299
2110,2.060851299
2111,2.060851299
2112,2.216115775
2114,2.310355216
2116,2.339959908
2119,2.060851299
2120,2.060851299
2121,2.65732736
2122,2.216115775
2123,2.182833089
2124,2.339959908
2125,2.414933333
2127,2.65732736
2128,2.339959908
2129,2.339959908
2131,2.65732736
2132,2.339959908
2134,2.310355216
2135,2.060851299
2138,2.216115775
2140,2.238490231
2141,2.238490231
2142,2.349440994
2143,2.060851299
2144,2.060851299
2145,2.060851299
2147,2.216115775
2150,2.216115775
2152,2.339959908
2155,2.322268103
2156,2.238490231
2159,2.65732736
2161,2.060851299
2162,2.060851299
2164,2.310355216
2165,2.65732736
2168,2.322268103
2170,2.63075067
2171,2.216115775
2172,2.65732736
2174,2.060851299
2175,2.65732736
2177,2.339959908
2178,2.65732736
2179,2.65732736
2180,2.481404494
2183,2.216115775
2184,2.310355216
2185,2.65732736
2186,2.65732736
2187,2.339959908
2191,2.339959908
2192,2.310355216
2193,2.326522989
2194,2.445
2195,2.747009444
2196,2.65732736
2197,2.339959908
2198,2.339959908
2199,2.129910759
2200,2.216115775
2202,2.339959908
2203,2.060851299
2205,2.216115775
2207,2.65732736
2208,2.339959908
2209,2.339959908
2212,2.060851299
2213,2.216115775
2214,2.060851299
2215,2.339959908
2216,2.060851299
2217,2.349440994
2219,2.339959908
2220,2.63075067
2221,2.216115775
2223,2.060851299
2225,2.339959908
2227,2.65732736
2228,2.310355216
2229,2.65732736
2230,2.310355216
2231,2.219156118
2232,2.219156118
2233,2.216115775
2234,2.310355216
2235,2.310355216
2236,2.216115775
2238,2.339959908
2239,2.216115775
2240,2.339959908
2241,2.339959908
2243,2.65732736
2244,2.349440994
2246,2.060851299
2247,2.65732736
2249,2.322268103
2250,2.473815789
2252,2.65732736
2253,2.339959908
2254,2.339959908
2255,2.65732736
2256,2.339959908
2260,2.722168561
2261,2.63075067
2262,2.310355216
2263,2.216115775
2264,2.182833089
2265,2.310355216
2266,2.339959908
2267,2.722168561
2268,2.060851299
2269,2.310355216
2271,2.349440994
2272,2.310355216
2274,2.060851299
2276,2.339959908
2278,2.339959908
2280,2.238490231
2282,2.339959908
2285,2.182833089
2286,2.65732736
2287,2.339959908
2289,2.339959908
2290,2.129910759
2294,2.444545455
2295,2.339959908
2296,2.182833089
2301,2.339959908
2302,2.339959908
2304,2.319659632
2305,2.182833089
2307,2.339959908
2308,2.414933333
2309,2.319659632
2311,2.444545455
2313,2.060851299
2314,2.65732736
2316,2.319659632
2317,2.182833089
2318,2.349440994
2319,2.339959908
2320,2.65732736
2322,2.060851299
2324,2.129910759
2327,2.65732736
2329,2.481404494
2330,2.414933333
2331,2.446791721
2332,2.129910759
2335,2.310355216
2336,2.339959908
2337,2.216115775
2338,2.129910759
2340,2.414933333
2341,2.339959908
2342,2.63075067
2343,2.238490231
2344,2.060851299
2345,2.060851299
2347,2.060851299
2348,2.060851299
2349,2.060851299
2350,2.129910759
2352,2.216115775
2353,2.65732736
2354,2.238490231
2355,2.238490231
2356,2.060851299
2357,2.648113208
2358,2.060851299
2360,2.060851299
2361,2.65732736
2362,2.339959908
2363,2.060851299
2364,2.060851299
2366,2.060851299
2367,2.229888889
2368,2.339959908
2370,2.65732736
2371,2.65732736
2372,2.310355216
2373,2.310355216
2376,2.414933333
2377,2.310355216
2378,2.65732736
2379,2.310355216
2380,2.216115775
2382,2.060851299
