id,relevance
353,2.657987025
356,2.310530296
357,2.625567364
358,2.657987025
360,2.340470501
362,2.061027137
364,2.657987025
366,2.657987025
367,2.657987025
368,2.061027137
369,2.340470501
370,2.657987025
371,2.340470501
372,2.657987025
376,2.449141536
377,2.743502964
378,2.720760765
379,2.310530296
380,2.061027137
381,2.657987025
382,2.215536463
383,2.10879831
384,2.657987025
386,2.657987025
387,2.657987025
388,2.657987025
390,2.215536463
391,2.061027137
392,2.657987025
393,2.061027137
394,2.061027137
395,2.319952055
396,2.215536463
398,2.215536463
399,2.657987025
404,2.483525023
405,2.703924487
406,2.319952055
409,2.319185975
410,2.310530296
412,2.657987025
414,2.310530296
415,2.061027137
416,2.340470501
417,2.061027137
419,2.129660211
420,2.310530296
423,2.215536463
424,2.340470501
425,2.061027137
426,2.657987025
427,2.061027137
428,2.340470501
429,2.061027137
430,2.061027137
431,2.657987025
432,2.415105011
433,2.481423132
434,2.319185975
435,2.129660211
436,2.319185975
437,2.657987025
438,2.650127098
439,2.657987025
441,2.310530296
442,2.415105011
443,2.310530296
448,2.182811104
449,2.310530296
450,2.327176917
451,2.443115958
453,2.743502964
457,2.657987025
460,2.720760765
462,2.743502964
463,2.720760765
464,2.340470501
465,2.657987025
466,2.657987025
467,2.215536463
471,2.340470501
472,2.061027137
474,2.340470501
477,2.215536463
482,2.21239536
483,2.319952055
484,2.657987025
486,2.657987025
487,2.215536463
488,2.657987025
489,2.215536463
490,2.061027137
493,2.061027137
494,2.129660211
495,2.340470501
496,2.340470501
498,2.061027137
499,2.340470501
502,2.481423132
503,2.657987025
504,2.340470501
505,2.310530296
506,2.310530296
507,2.657987025
509,2.657987025
510,2.215536463
512,2.129660211
513,2.129660211
514,2.310530296
515,2.215536463
518,2.061027137
519,2.310530296
520,2.657987025
521,2.340470501
522,2.129660211
523,2.061027137
525,2.657987025
526,2.415105011
527,2.605547571
528,2.340470501
529,2.657987025
530,2.481423132
531,2.340470501
532,2.657987025
534,2.215536463
535,2.340470501
537,2.657987025
538,2.310530296
539,2.657987025
540,2.310530296
541,2.340470501
543,2.340470501
545,2.657987025
546,2.215536463
547,2.061027137
548,2.310530296
550,2.340470501
552,2.481423132
553,2.415105011
554,2.061027137
555,2.34714967
556,2.319185975
558,2.061027137
560,2.340470501
561,2.129660211
564,2.415105011
565,2.215536463
566,2.657987025
567,2.215536463
569,2.657987025
570,2.657987025
574,2.129660211
575,2.340470501
577,2.657987025
578,2.310530296
579,2.182811104
580,2.310530296
586,2.625567364
587,2.743502964
588,2.215536463
589,2.340470501
590,2.657987025
592,2.340470501
594,2.215536463
596,2.657987025
597,2.657987025
598,2.310530296
599,2.657987025
601,2.34714967
602,2.720760765
603,2.34714967
604,2.215536463
607,2.340470501
608,2.340470501
609,2.061027137
610,2.215536463
612,2.215536463
613,2.061027137
614,2.10879831
615,2.061027137
616,2.657987025
617,2.310530296
618,2.618282114
620,2.657987025
621,2.340470501
622,2.657987025
623,2.061027137
624,2.657987025
625,2.061027137
627,2.340470501
628,2.340470501
629,2.657987025
631,2.340470501
632,2.340470501
633,2.215536463
638,2.310530296
639,2.061027137
641,2.340470501
645,2.340470501
647,2.657987025
648,2.10879831
649,2.243606132
650,2.327176917
651,2.743502964
654,2.657987025
655,2.310530296
656,2.061027137
657,2.625567364
658,2.415105011
664,2.319952055
665,2.743502964
667,2.170291492
672,2.310530296
673,2.625567364
675,2.061027137
676,2.129660211
678,2.061027137
681,2.415105011
683,2.310530296
684,2.215536463
685,2.657987025
689,2.657987025
692,2.129660211
693,2.340470501
694,2.657987025
695,2.340470501
697,2.222127381
698,2.340470501
699,2.340470501
701,2.657987025
702,2.340470501
703,2.340470501
704,2.215536463
705,2.21239536
706,2.319952055
707,2.319952055
708,2.319952055
709,2.34714967
710,2.657987025
711,2.657987025
714,2.449141536
716,2.340470501
717,2.657987025
719,2.310530296
720,2.129660211
721,2.215536463
723,2.657987025
724,2.319185975
725,2.657987025
727,2.310530296
728,2.182811104
729,2.415105011
730,2.657987025
732,2.061027137
733,2.340470501
735,2.340470501
736,2.061027137
738,2.340470501
741,2.340470501
744,2.215536463
746,2.061027137
747,2.310530296
750,2.061027137
752,2.061027137
754,2.061027137
755,2.22933594
757,2.129660211
761,2.310530296
762,2.061027137
766,2.340470501
767,2.061027137
768,2.720760765
769,2.657987025
770,2.340470501
772,2.215536463
774,2.657987025
775,2.310530296
776,2.319952055
777,2.34714967
779,2.319952055
780,2.657987025
781,2.0978885
782,2.310530296
783,2.340470501
785,2.182811104
786,2.340470501
788,2.215536463
789,2.215536463
792,2.310530296
793,2.310530296
794,2.310530296
795,2.061027137
796,2.310530296
797,2.657987025
798,2.657987025
799,2.310530296
802,2.310530296
803,2.657987025
804,2.657987025
805,2.657987025
806,2.720760765
807,2.577933287
808,2.319952055
809,2.061027137
810,2.340470501
813,2.215536463
814,2.340470501
815,2.340470501
816,2.657987025
820,2.215536463
821,2.215536463
822,2.340470501
823,2.415105011
825,2.310530296
827,2.657987025
829,2.340470501
830,2.061027137
833,2.310530296
834,2.310530296
835,2.061027137
836,2.310530296
838,2.657987025
839,2.310530296
840,2.310530296
841,2.310530296
842,2.340470501
845,2.061027137
846,2.061027137
848,2.340470501
849,2.215536463
850,2.215536463
851,2.061027137
853,2.743502964
854,2.215536463
855,2.415105011
856,2.657987025
858,2.340470501
859,2.129660211
860,2.310530296
861,2.657987025
863,2.215536463
864,2.310530296
865,2.061027137
866,2.061027137
870,2.310530296
871,2.215536463
873,2.21239536
874,2.310530296
875,2.340470501
877,2.340470501
879,2.340470501
880,2.310530296
883,2.061027137
884,2.061027137
887,2.310530296
888,2.061027137
889,2.061027137
890,2.061027137
891,2.061027137
892,2.335870907
896,2.657987025
897,2.215536463
900,2.310530296
901,2.340470501
903,2.310530296
904,2.310530296
905,2.340470501
906,2.219134228
907,2.625567364
911,2.34714967
913,2.061027137
914,2.061027137
915,2.061027137
916,2.061027137
917,2.061027137
919,2.061027137
920,2.061027137
921,2.061027137
924,2.720760765
925,2.21239536
926,2.340470501
927,2.310530296
930,2.34714967
931,2.34714967
932,2.34714967
933,2.34714967
935,2.243606132
936,2.243606132
937,2.170291492
938,2.061027137
939,2.243606132
941,2.415105011
942,2.657987025
943,2.657987025
945,2.657987025
946,2.061027137
947,2.061027137
948,2.061027137
949,2.061027137
950,2.061027137
951,2.310530296
952,2.310530296
953,2.21239536
955,2.215536463
956,2.657987025
957,2.657987025
959,2.310530296
960,2.061027137
961,2.657987025
964,2.340470501
965,2.657987025
966,2.061027137
967,2.310530296
968,2.215536463
970,2.657987025
971,2.310530296
972,2.182811104
973,2.657987025
975,2.657987025
976,2.340470501
977,2.340470501
979,2.481423132
980,2.657987025
981,2.340470501
982,2.657987025
983,2.215536463
985,2.340470501
986,2.340470501
987,2.215536463
988,2.061027137
989,2.310530296
990,2.340470501
992,2.657987025
993,2.310530296
994,2.657987025
995,2.340470501
996,2.129660211
997,2.340470501
998,2.340470501
999,2.340470501
1002,2.657987025
1003,2.215536463
1005,2.243606132
1006,2.310530296
1009,2.310530296
1010,2.340470501
1011,2.340470501
1012,2.657987025
1013,2.657987025
1014,2.720760765
1015,2.319952055
1016,2.310530296
1017,2.310530296
1018,2.657987025
1021,2.415105011
1023,2.657987025
1024,2.129660211
1025,2.215536463
1027,2.310530296
1029,2.319952055
1030,2.21239536
1032,2.21239536
1033,2.319952055
1034,2.243606132
1035,2.34714967
1036,2.34714967
1037,2.720760765
1039,2.061027137
1041,2.061027137
1042,2.625567364
1043,2.061027137
1044,2.061027137
1045,2.215536463
1046,2.340470501
1047,2.10879831
1048,2.215536463
1049,2.215536463
1050,2.061027137
1052,2.625567364
1054,2.061027137
1055,2.340470501
1057,2.340470501
1058,2.340470501
1059,2.657987025
1061,2.340470501
1063,2.215536463
1064,2.215536463
1066,2.657987025
1067,2.310530296
1069,2.340470501
1070,2.310530296
1071,2.061027137
1075,2.129660211
1077,2.720760765
1078,2.243606132
1079,2.743502964
1082,2.310530296
1085,2.061027137
1087,2.340470501
1088,2.657987025
1089,2.743502964
1091,2.340470501
1092,2.340470501
1093,2.657987025
1094,2.340470501
1096,2.340470501
1099,2.340470501
1100,2.215536463
1102,2.061027137
1105,2.215536463
1106,2.061027137
1109,2.310530296
1110,2.061027137
1111,2.657987025
1112,2.061027137
1113,2.215536463
1114,2.061027137
1115,2.657987025
1117,2.340470501
1118,2.657987025
1119,2.743502964
1120,2.222127381
1122,2.720760765
1123,2.222127381
1124,2.34714967
1125,2.061027137
1126,2.243606132
1127,2.243606132
1130,2.243606132
1131,2.243606132
1133,2.67190031
1136,2.34714967
1137,2.061027137
1139,2.657987025
1140,2.625567364
1141,2.743502964
1143,2.327176917
1144,2.222127381
1147,2.34714967
1149,2.34714967
1150,2.657987025
1152,2.061027137
1153,2.657987025
1154,2.340470501
1156,2.657987025
1157,2.340470501
1158,2.310530296
1160,2.310530296
1161,2.310530296
1162,2.415105011
1163,2.310530296
1166,2.657987025
1167,2.10879831
1169,2.657987025
1170,2.310530296
1173,2.319952055
1174,2.577933287
1175,2.340470501
1178,2.657987025
1179,2.657987025
1181,2.310530296
1182,2.340470501
1183,2.657987025
1184,2.625567364
1186,2.340470501
1187,2.657987025
1188,2.061027137
1189,2.310530296
1190,2.310530296
1193,2.215536463
1194,2.340470501
1197,2.340470501
1198,2.340470501
1199,2.657987025
1200,2.657987025
1201,2.310530296
1202,2.340470501
1203,2.061027137
1204,2.061027137
1207,2.657987025
1209,2.061027137
1210,2.061027137
1211,2.340470501
1213,2.061027137
1214,2.061027137
1217,2.340470501
1219,2.061027137
1221,2.061027137
1222,2.319952055
1223,2.319952055
1225,2.340470501
1226,2.182811104
1229,2.215536463
1232,2.657987025
1233,2.310530296
1234,2.657987025
1235,2.657987025
1236,2.215536463
1239,2.061027137
1240,2.340470501
1241,2.310530296
1242,2.657987025
1244,2.310530296
1245,2.657987025
1246,2.310530296
1247,2.340470501
1249,2.310530296
1250,2.310530296
1251,2.657987025
1254,2.657987025
1255,2.657987025
1256,2.657987025
1258,2.340470501
1259,2.310530296
1260,2.340470501
1261,2.657987025
1262,2.319952055
1263,2.657987025
1264,2.657987025
1265,2.449141536
1268,2.743502964
1269,2.340470501
1270,2.061027137
1271,2.310530296
1272,2.657987025
1274,2.310530296
1277,2.340470501
1278,2.340470501
1280,2.221566428
1281,2.061027137
1282,2.129660211
1283,2.061027137
1284,2.657987025
1285,2.061027137
1286,2.061027137
1288,2.657987025
1290,2.657987025
1292,2.061027137
1293,2.215536463
1294,2.061027137
1295,2.340470501
1297,2.720760765
1298,2.061027137
1299,2.215536463
1301,2.215536463
1304,2.657987025
1305,2.340470501
1306,2.310530296
1307,2.061027137
1308,2.657987025
1309,2.340470501
1310,2.310530296
1311,2.182811104
1312,2.657987025
1313,2.415105011
1314,2.340470501
1315,2.340470501
1318,2.720760765
1319,2.472347928
1321,2.340470501
1322,2.061027137
1324,2.657987025
1325,2.340470501
1327,2.243606132
1328,2.340470501
1329,2.340470501
1330,2.061027137
1331,2.340470501
1332,2.657987025
1333,2.061027137
1334,2.215536463
1336,2.340470501
1337,2.319952055
1339,2.657987025
1341,2.340470501
1342,2.340470501
1343,2.340470501
1346,2.310530296
1350,2.061027137
1351,2.170291492
1352,2.061027137
1353,2.625567364
1354,2.34714967
1358,2.061027137
1360,2.310530296
1361,2.340470501
1362,2.061027137
1363,2.657987025
1365,2.657987025
1367,2.720760765
1368,2.625567364
1369,2.340470501
1370,2.061027137
1371,2.657987025
1372,2.340470501
1373,2.340470501
1374,2.340470501
1375,2.657987025
1376,2.340470501
1378,2.310530296
1379,2.310530296
1380,2.215536463
1381,2.061027137
1382,2.310530296
1383,2.061027137
1384,2.340470501
1385,2.340470501
1386,2.061027137
1389,2.310530296
1390,2.340470501
1391,2.483525023
1392,2.340470501
1393,2.061027137
1396,2.340470501
1398,2.720760765
1400,2.743502964
1402,2.481423132
1404,2.657987025
1406,2.720760765
1407,2.182811104
1409,2.340470501
1410,2.340470501
1411,2.340470501
1412,2.657987025
1413,2.442933413
1415,2.061027137
1416,2.061027137
1417,2.340470501
1418,2.657987025
1420,2.061027137
1421,2.415105011
1423,2.657987025
1424,2.310530296
1425,2.657987025
1426,2.061027137
1428,2.310530296
1429,2.340470501
1430,2.657987025
1432,2.657987025
1435,2.340470501
1437,2.340470501
1438,2.415105011
1440,2.340470501
1441,2.340470501
1442,2.340470501
1445,2.215536463
1446,2.061027137
1447,2.657987025
1448,2.061027137
1450,2.310530296
1451,2.061027137
1452,2.657987025
1455,2.657987025
1456,2.657987025
1457,2.319952055
1459,2.340470501
1460,2.657987025
1461,2.340470501
1462,2.340470501
1463,2.061027137
1464,2.703924487
1465,2.657987025
1466,2.061027137
1467,2.310530296
1469,2.310530296
1470,2.657987025
1474,2.061027137
1475,2.061027137
1476,2.061027137
1477,2.657987025
1478,2.129660211
1480,2.310530296
1482,2.310530296
1484,2.340470501
1485,2.243606132
1488,2.129660211
1489,2.340470501
1493,2.061027137
1494,2.061027137
1495,2.215536463
1498,2.340470501
1499,2.061027137
1500,2.215536463
1502,2.061027137
1503,2.061027137
1505,2.625567364
1507,2.061027137
1508,2.215536463
1510,2.720760765
1511,2.319952055
1513,2.657987025
1514,2.10879831
1515,2.061027137
1516,2.061027137
1517,2.657987025
1518,2.657987025
1519,2.061027137
1520,2.061027137
1521,2.10879831
1522,2.129660211
1523,2.340470501
1524,2.061027137
1525,2.061027137
1526,2.215536463
1527,2.340470501
1529,2.340470501
1530,2.061027137
1531,2.061027137
1532,2.340470501
1533,2.310530296
1534,2.340470501
1535,2.340470501
1536,2.061027137
1537,2.657987025
1539,2.310530296
1540,2.657987025
1541,2.215536463
1543,2.340470501
1544,2.340470501
1545,2.340470501
1547,2.625567364
1549,2.340470501
1550,2.340470501
1551,2.340470501
1552,2.182811104
1553,2.221566428
1555,2.310530296
1556,2.657987025
1557,2.340470501
1558,2.340470501
1559,2.657987025
1563,2.340470501
1564,2.657987025
1565,2.215536463
1566,2.657987025
1567,2.657987025
1570,2.310530296
1573,2.720760765
1574,2.310530296
1575,2.215536463
1579,2.340470501
1580,2.061027137
1581,2.657987025
1582,2.340470501
1583,2.061027137
1584,2.061027137
1585,2.061027137
1586,2.061027137
1589,2.215536463
1590,2.061027137
1591,2.061027137
1592,2.061027137
1594,2.310530296
1596,2.657987025
1597,2.340470501
1598,2.310530296
1599,2.657987025
1600,2.310530296
1601,2.481423132
1602,2.310530296
1603,2.657987025
1604,2.061027137
1605,2.319185975
1606,2.657987025
1607,2.657987025
1608,2.061027137
1611,2.061027137
1613,2.319952055
1614,2.061027137
1615,2.061027137
1618,2.340470501
1619,2.335870907
1620,2.061027137
1621,2.310530296
1623,2.657987025
1625,2.340470501
1626,2.310530296
1628,2.215536463
1629,2.657987025
1630,2.061027137
1631,2.061027137
1632,2.215536463
1635,2.061027137
1636,2.310530296
1638,2.340470501
1639,2.061027137
1641,2.340470501
1642,2.061027137
1644,2.310530296
1646,2.340470501
1649,2.310530296
1650,2.215536463
1651,2.061027137
1652,2.061027137
1658,2.720760765
1659,2.340470501
1660,2.657987025
1662,2.657987025
1663,2.720760765
1665,2.215536463
1666,2.061027137
1668,2.182811104
1674,2.340470501
1676,2.657987025
1678,2.720760765
1679,2.340470501
1680,2.061027137
1682,2.34714967
1683,2.34714967
1684,2.243606132
1685,2.720760765
1686,2.34714967
1687,2.657987025
1688,2.340470501
1689,2.562016982
1690,2.310530296
1693,2.310530296
1694,2.657987025
1695,2.340470501
1697,2.657987025
1698,2.657987025
1699,2.657987025
1700,2.657987025
1701,2.340470501
1706,2.310530296
1707,2.310530296
1708,2.21239536
1709,2.720760765
1710,2.625567364
1711,2.340470501
1712,2.657987025
1714,2.310530296
1716,2.340470501
1717,2.215536463
1718,2.319952055
1719,2.743502964
1720,2.061027137
1723,2.061027137
1725,2.319952055
1727,2.657987025
1728,2.340470501
1729,2.310530296
1730,2.340470501
1732,2.657987025
1734,2.310530296
1735,2.657987025
1736,2.215536463
1737,2.061027137
1739,2.215536463
1743,2.340470501
1744,2.657987025
1745,2.319185975
1747,2.657987025
1748,2.657987025
1750,2.129660211
1751,2.061027137
1752,2.657987025
1754,2.415105011
1755,2.340470501
1756,2.340470501
1757,2.340470501
1758,2.182811104
1759,2.657987025
1760,2.481423132
1761,2.340470501
1763,2.657987025
1764,2.243606132
1766,2.34714967
1767,2.657987025
1768,2.340470501
1769,2.310530296
1770,2.340470501
1772,2.415105011
1773,2.657987025
1775,2.657987025
1776,2.215536463
1778,2.657987025
1781,2.340470501
1783,2.657987025
1787,2.061027137
1788,2.129660211
1789,2.720760765
1791,2.243606132
1792,2.061027137
1793,2.34714967
1794,2.657987025
1795,2.657987025
1796,2.657987025
1798,2.657987025
1799,2.657987025
1800,2.340470501
1801,2.657987025
1802,2.657987025
1803,2.340470501
1806,2.340470501
1807,2.625567364
1808,2.327176917
1809,2.170291492
1810,2.215536463
1812,2.21239536
1813,2.720760765
1814,2.222127381
1817,2.319952055
1819,2.34714967
1820,2.319952055
1822,2.319952055
1823,2.743502964
1825,2.657987025
1826,2.657987025
1827,2.061027137
1828,2.657987025
1831,2.340470501
1832,2.720760765
1833,2.340470501
1834,2.215536463
1836,2.319952055
1837,2.319952055
1838,2.657987025
1839,2.657987025
1840,2.657987025
1842,2.657987025
1843,2.340470501
1849,2.215536463
1850,2.340470501
1854,2.061027137
1856,2.340470501
1857,2.657987025
1859,2.657987025
1860,2.657987025
1863,2.340470501
1864,2.657987025
1865,2.215536463
1866,2.215536463
1869,2.215536463
1871,2.215536463
1873,2.657987025
1874,2.657987025
1876,2.061027137
1877,2.657987025
1878,2.061027137
1879,2.340470501
1880,2.215536463
1882,2.657987025
1884,2.340470501
1885,2.061027137
1886,2.061027137
1887,2.625567364
1888,2.625567364
1889,2.657987025
1890,2.657987025
1891,2.657987025
1892,2.129660211
1893,2.310530296
1895,2.310530296
1897,2.215536463
1898,2.340470501
1900,2.215536463
1901,2.061027137
1902,2.657987025
1903,2.061027137
1904,2.657987025
1905,2.657987025
1906,2.061027137
1908,2.061027137
1909,2.340470501
1910,2.310530296
1911,2.340470501
1912,2.061027137
1913,2.061027137
1916,2.319952055
1917,2.061027137
1919,2.657987025
1925,2.310530296
1926,2.449141536
1928,2.319952055
1929,2.340470501
1930,2.319952055
1932,2.340470501
1934,2.319952055
1935,2.319952055
1936,2.061027137
1937,2.720760765
1938,2.215536463
1940,2.310530296
1942,2.215536463
1944,2.657987025
1945,2.340470501
1946,2.340470501
1947,2.340470501
1948,2.061027137
1949,2.061027137
1950,2.243606132
1951,2.061027137
1952,2.657987025
1953,2.657987025
1954,2.657987025
1955,2.310530296
1957,2.061027137
1958,2.21239536
1960,2.310530296
1962,2.657987025
1965,2.061027137
1968,2.061027137
1969,2.061027137
1971,2.657987025
1972,2.340470501
1973,2.657987025
1974,2.310530296
1975,2.657987025
1976,2.061027137
1978,2.061027137
1980,2.215536463
1981,2.215536463
1984,2.061027137
1985,2.061027137
1986,2.061027137
1988,2.215536463
1990,2.061027137
1991,2.061027137
1992,2.061027137
1993,2.061027137
1995,2.061027137
1996,2.061027137
1997,2.340470501
1999,2.340470501
2004,2.061027137
2005,2.129660211
2007,2.340470501
2009,2.415105011
2010,2.310530296
2012,2.10879831
2014,2.061027137
2015,2.310530296
2016,2.340470501
2017,2.215536463
2018,2.340470501
2020,2.061027137
2026,2.061027137
2027,2.340470501
2028,2.221566428
2030,2.061027137
2031,2.061027137
2032,2.310530296
2033,2.340470501
2034,2.340470501
2035,2.657987025
2036,2.657987025
2038,2.340470501
2040,2.310530296
2043,2.061027137
2044,2.657987025
2045,2.061027137
2046,2.657987025
2048,2.657987025
2049,2.657987025
2051,2.215536463
2053,2.129660211
2054,2.310530296
2055,2.310530296
2057,2.215536463
2058,2.415105011
2059,2.340470501
2061,2.340470501
2063,2.061027137
2067,2.340470501
2068,2.340470501
2069,2.657987025
2071,2.061027137
2072,2.215536463
2075,2.657987025
2076,2.340470501
2077,2.340470501
2078,2.340470501
2079,2.310530296
2080,2.657987025
2084,2.129660211
2087,2.657987025
2090,2.215536463
2091,2.340470501
2092,2.310530296
2093,2.340470501
2094,2.061027137
2096,2.720760765
2099,2.340470501
2100,2.340470501
2101,2.340470501
2102,2.061027137
2104,2.061027137
2105,2.061027137
2108,2.061027137
2110,2.061027137
2111,2.061027137
2112,2.215536463
2114,2.310530296
2116,2.340470501
2119,2.061027137
2120,2.061027137
2121,2.657987025
2122,2.215536463
2123,2.182811104
2124,2.340470501
2125,2.415105011
2127,2.657987025
2128,2.340470501
2129,2.340470501
2131,2.657987025
2132,2.340470501
2134,2.310530296
2135,2.061027137
2138,2.215536463
2140,2.243606132
2141,2.243606132
2142,2.34714967
2143,2.061027137
2144,2.061027137
2145,2.061027137
2147,2.215536463
2150,2.215536463
2152,2.340470501
2155,2.319952055
2156,2.243606132
2159,2.657987025
2161,2.061027137
2162,2.061027137
2164,2.310530296
2165,2.657987025
2168,2.319952055
2170,2.625567364
2171,2.215536463
2172,2.657987025
2174,2.061027137
2175,2.657987025
2177,2.340470501
2178,2.657987025
2179,2.657987025
2180,2.481423132
2183,2.215536463
2184,2.310530296
2185,2.657987025
2186,2.657987025
2187,2.340470501
2191,2.340470501
2192,2.310530296
2193,2.327176917
2194,2.443115958
2195,2.743502964
2196,2.657987025
2197,2.340470501
2198,2.340470501
2199,2.129660211
2200,2.215536463
2202,2.340470501
2203,2.061027137
2205,2.215536463
2207,2.657987025
2208,2.340470501
2209,2.340470501
2212,2.061027137
2213,2.215536463
2214,2.061027137
2215,2.340470501
2216,2.061027137
2217,2.34714967
2219,2.340470501
2220,2.625567364
2221,2.215536463
2223,2.061027137
2225,2.340470501
2227,2.657987025
2228,2.310530296
2229,2.657987025
2230,2.310530296
2231,2.219134228
2232,2.219134228
2233,2.215536463
2234,2.310530296
2235,2.310530296
2236,2.215536463
2238,2.340470501
2239,2.215536463
2240,2.340470501
2241,2.340470501
2243,2.657987025
2244,2.34714967
2246,2.061027137
2247,2.657987025
2249,2.319952055
2250,2.472347928
2252,2.657987025
2253,2.340470501
2254,2.340470501
2255,2.657987025
2256,2.340470501
2260,2.720760765
2261,2.625567364
2262,2.310530296
2263,2.215536463
2264,2.182811104
2265,2.310530296
2266,2.340470501
2267,2.657987025
2268,2.061027137
2269,2.310530296
2271,2.34714967
2272,2.310530296
2274,2.061027137
2276,2.340470501
2278,2.340470501
2280,2.243606132
2282,2.340470501
2285,2.182811104
2286,2.657987025
2287,2.340470501
2289,2.340470501
2290,2.129660211
2294,2.442933413
2295,2.340470501
2296,2.182811104
2301,2.340470501
2302,2.340470501
2304,2.319185975
2305,2.182811104
2307,2.340470501
2308,2.415105011
2309,2.319185975
2311,2.442933413
2313,2.061027137
2314,2.657987025
2316,2.319185975
2317,2.182811104
2318,2.34714967
2319,2.340470501
2320,2.657987025
2322,2.061027137
2324,2.129660211
2327,2.657987025
2329,2.481423132
2330,2.415105011
2331,2.449141536
2332,2.129660211
2335,2.310530296
2336,2.340470501
2337,2.215536463
2338,2.129660211
2340,2.415105011
2341,2.340470501
2342,2.625567364
2343,2.243606132
2344,2.061027137
2345,2.061027137
2347,2.061027137
2348,2.061027137
2349,2.061027137
2350,2.129660211
2352,2.215536463
2353,2.657987025
2354,2.243606132
2355,2.243606132
2356,2.061027137
2357,2.650127098
2358,2.061027137
2360,2.061027137
2361,2.657987025
2362,2.340470501
2363,2.061027137
2364,2.061027137
2366,2.061027137
2367,2.222127381
2368,2.340470501
2370,2.657987025
2371,2.657987025
2372,2.310530296
2373,2.310530296
2376,2.415105011
2377,2.310530296
2378,2.657987025
2379,2.310530296
2380,2.215536463
2382,2.061027137
